8.487942069768905640e-02
1.568582206964492798e-01
3.563565015792846680e-02
5.317187309265136719e-02
4.619323089718818665e-02
7.948509603738784790e-02
1.621268093585968018e-01
3.816497325897216797e-01
1.244017183780670166e-01
1.690985709428787231e-01
6.697687506675720215e-02
1.188351064920425415e-01
1.144418641924858093e-01
1.166478544473648071e-01
1.500826776027679443e-01
1.395152956247329712e-01
4.606942832469940186e-02
1.258880496025085449e-01
1.220280677080154419e-01
9.151502698659896851e-02
1.615072190761566162e-01
1.112649142742156982e-01
1.525260359048843384e-01
1.892012655735015869e-01
1.641744971275329590e-01
6.263159215450286865e-02
6.206336989998817444e-02
2.637093663215637207e-01
1.393463611602783203e-01
1.018872633576393127e-01
1.387282013893127441e-01
6.745937466621398926e-02
1.132557615637779236e-01
6.422305107116699219e-02
1.218230575323104858e-01
1.887306869029998779e-01
7.388272136449813843e-02
1.061178967356681824e-01
2.118963748216629028e-01
1.200703307986259460e-01
1.118929088115692139e-01
8.922425657510757446e-02
9.602621942758560181e-02
1.536805182695388794e-01
1.084844246506690979e-01
5.055116117000579834e-02
2.775075137615203857e-01
1.126330047845840454e-01
1.160262152552604675e-01
1.039648503065109253e-01
9.431096166372299194e-02
1.158434227108955383e-01
1.196803078055381775e-01
1.315489858388900757e-01
1.889645010232925415e-01
1.296606808900833130e-01
1.399231851100921631e-01
1.491992622613906860e-01
5.941408127546310425e-02
7.966569066047668457e-02
1.046978682279586792e-01
7.417382299900054932e-02
2.203360348939895630e-01
1.725900620222091675e-01
9.242854714393615723e-01
1.363451033830642700e-02
5.155198276042938232e-03
1.134707871824502945e-02
2.307964954525232315e-03
6.798304151743650436e-03
2.927799895405769348e-02
7.193311583250761032e-03
6.940434873104095459e-02
7.047174870967864990e-02
9.861000627279281616e-02
3.264638781547546387e-01
1.300680190324783325e-01
1.124763935804367065e-01
1.252319365739822388e-01
6.727370619773864746e-02
4.919783025979995728e-02
2.235611341893672943e-02
1.938674747943878174e-01
2.051351778209209442e-02
3.988102972507476807e-01
1.619084030389785767e-01
1.718690432608127594e-02
1.361595243215560913e-01
6.588490679860115051e-03
1.244838256388902664e-02
2.925490140914916992e-01
2.951600216329097748e-02
4.143793284893035889e-01
1.985113173723220825e-01
1.236688438802957535e-02
3.364059329032897949e-02
4.076426476240158081e-02
4.761927202343940735e-02
3.021578192710876465e-01
8.567713201045989990e-02
6.017480418086051941e-02
3.409204185009002686e-01
5.613497272133827209e-02
6.655133515596389771e-02
1.283091679215431213e-02
2.062102779746055603e-02
2.327840328216552734e-01
2.885740622878074646e-02
4.181682467460632324e-01
1.283363401889801025e-01
3.292160481214523315e-02
1.254803538322448730e-01
1.789833069778978825e-03
1.180403083562850952e-01
2.801640890538692474e-02
4.249882698059082031e-01
3.187496215105056763e-02
2.786749042570590973e-02
3.459602892398834229e-01
2.146249637007713318e-02
5.751451477408409119e-02
1.126793771982192993e-01
4.470715671777725220e-02
1.740419119596481323e-01
2.386936545372009277e-02
4.278768971562385559e-02
4.867457151412963867e-01
5.765424668788909912e-02
8.342772126197814941e-01
3.220478445291519165e-02
1.208856422454118729e-02
2.706975489854812622e-02
8.574156090617179871e-03
1.000645849853754044e-02
2.275290526449680328e-02
5.302619561553001404e-02
8.587542772293090820e-01
5.984942242503166199e-02
1.848358288407325745e-02
3.765304386615753174e-02
3.483131062239408493e-03
9.754955768585205078e-03
7.948732934892177582e-03
4.072817973792552948e-03
6.297379136085510254e-01
2.966919839382171631e-01
3.480529645457863808e-03
